3462996	Francisco Beltrão	-26.08111	-53.055	BR	 	18	 	57618
3463011	Franca	-20.53861	-47.40083	BR	 	27	3516200	305041
3463030	Foz do Iguaçu	-25.54778	-54.58806	BR	 	18	4108304	293523
3463066	Forquilhinha	-28.7475	-49.47222	BR	 	26	 	22998
3463140	Formosa	-15.53722	-47.33444	BR	 	29	 	81232
3463174	Formiga	-20.46444	-45.42639	BR	 	15	 	56404
3463237	Florianópolis	-27.59667	-48.54917	BR	 	26	4205407	412724
3463271	Flores da Cunha	-29.02889	-51.18167	BR	 	23	 	20521
3463422	Ferraz de Vasconcelos	-23.54083	-46.36861	BR	 	27	 	167900
3463432	Fernandópolis	-20.28389	-50.24639	BR	 	27	 	61931
3463478	Feira de Santana	-12.26667	-38.96667	BR	 	05	 	481911
3463605	Farroupilha	-29.225	-51.34778	BR	 	23	 	57650
3463698	Euclides da Cunha	-10.5075	-39.01583	BR	 	05	 	29738
3463762	Estrela	-28.06111	-50.93833	BR	 	23	 	24200
3463859	Esteio	-29.86139	-51.17917	BR	 	23	 	84902
3463865	Estância Velha	-29.64833	-51.17389	BR	 	23	 	40390
3463900	Estância	-11.26833	-37.43833	BR	 	28	 	55654
3463920	Esplanada	-11.79611	-37.945	BR	 	05	 	18859
3463939	Espinosa	-14.92611	-42.81917	BR	 	15	 	17548
3464008	Esmeraldas	-19.7625	-44.31389	BR	 	15	 	103206
3464073	Erechim	-27.63417	-52.27389	BR	 	23	 	96087
3464100	Entre Rios	-11.94194	-38.08444	BR	 	05	 	27405
3464255	Encruzilhada do Sul	-30.54389	-52.52194	BR	 	23	 	17199
3464274	Encantado	-29.23611	-51.86972	BR	 	23	 	16637
3464304	Embu Guaçu	-23.83222	-46.81139	BR	 	27	3515103	76310
3464305	Embu	-23.64889	-46.85222	BR	 	27	 	221733
3464329	Elói Mendes	-21.61	-45.56528	BR	 	15	 	19413
3464374	Duque de Caxias	-22.78556	-43.31167	BR	 	21	 	818329
3464460	Dourados	-22.22111	-54.80556	BR	 	11	 	162202
3464547	Dom Pedrito	-30.98278	-54.67306	BR	 	23	 	36911
3464579	Dois Vizinhos	-25.73361	-53.05722	BR	 	18	 	22766
3464618	Dois Córregos	-22.36611	-48.38028	BR	 	27	 	20974
3464688	Divinópolis	-20.13889	-44.88389	BR	 	15	 	193832
3464724	Diamantino	-14.40861	-56.44611	BR	 	14	 	15699
3464728	Diamantina	-18.24944	-43.60028	BR	 	15	 	37343
3464739	Diadema	-23.68611	-46.62278	BR	 	27	 	390633
3464809	Descalvado	-21.90389	-47.61944	BR	 	27	 	26137
3464891	Curvelo	-18.75639	-44.43083	BR	 	15	 	63954
3464974	Curitibanos	-27.28278	-50.58444	BR	 	26	 	32141
3464975	Curitiba	-25.42778	-49.27306	BR	 	18	4106902	1718421
3465038	Cuiabá	-15.59611	-56.09667	BR	 	14	5103403	521934
3465059	Cubatão	-23.895	-46.42528	BR	 	27	 	118410
3465083	Cruzeiro do Oeste	-23.785	-53.07333	BR	 	18	 	15057
3465090	Cruzeiro	-22.57611	-44.96278	BR	 	27	 	72022
3465105	Cruz das Almas	-12.67	-39.10194	BR	 	05	 	47844
3465108	Cruz Alta	-28.63861	-53.60639	BR	 	23	 	65275
3465164	Cristalina	-16.76861	-47.61361	BR	 	29	 	36531
3465196	Criciúma	-28.6775	-49.36972	BR	 	26	 	161954
3465209	Cravinhos	-21.34028	-47.72944	BR	 	27	 	32689
3465228	Coxim	-18.50667	-54.76	BR	 	11	 	30215
3465284	Cotia	-23.60389	-46.91917	BR	 	27	3513009	174828
3465320	Cosmópolis	-22.64583	-47.19611	BR	 	27	 	47772
3465329	Coruripe	-10.12556	-36.17556	BR	 	02	 	31427
3465342	Corumbá	-19.00917	-57.65333	BR	 	11	 	96520
3465459	Coronel Vivida	-25.97972	-52.56778	BR	 	18	 	15841
3465476	Coronel Fabriciano	-19.51861	-42.62889	BR	 	15	 	100916
3465487	Coromandel	-18.47333	-47.20028	BR	 	15	 	22647
3465512	Corinto	-18.38083	-44.45639	BR	 	15	 	22121
3465524	Cordeirópolis	-22.48194	-47.45667	BR	 	27	 	25630
3465527	Cordeiro	-22.02861	-42.36083	BR	 	21	 	15601
3465624	Contagem	-19.93167	-44.05361	BR	 	15	 	627123
3465644	Conselheiro Lafaiete	-20.66028	-43.78611	BR	 	15	 	111596
3465671	Congonhas	-20.49972	-43.85778	BR	 	15	 	48819
3465713	Conde	-11.81361	-37.61056	BR	 	05	 	15557
3465721	Concórdia	-27.23417	-52.02778	BR	 	26	 	55367
3465731	Conchal	-22.33028	-47.1725	BR	 	27	 	21351
3465748	Conceição do Coité	-11.56389	-39.28278	BR	 	05	 	35171
3465758	Conceição do Jacuípe	-12.31667	-38.76667	BR	 	05	 	21597
3465764	Conceição das Alagoas	-19.91472	-48.38833	BR	 	15	 	16152
3465767	Conceição da Feira	-12.50583	-38.99861	BR	 	05	 	15834
3465769	Conceição da Barra	-18.59333	-39.73222	BR	 	08	 	19309
3465881	Colorado	-22.8375	-51.97306	BR	 	18	 	20449
3465927	Colombo	-25.29167	-49.22417	BR	 	18	4105805	217000
3465944	Colatina	-19.53944	-40.63056	BR	 	08	 	101190
3466041	Coaraci	-14.64083	-39.55111	BR	 	05	 	32344
3466062	Cláudio	-20.44333	-44.76583	BR	 	15	 	21824
3466171	Cícero Dantas	-10.6	-38.38333	BR	 	05	 	18317
3466174	Cianorte	-23.66333	-52.605	BR	 	18	 	55994
3466261	Charqueadas	-29.95472	-51.62528	BR	 	23	 	32076
3466296	Chapecó	-27.09639	-52.61833	BR	 	26	 	160157
3466429	Cerquilho	-23.165	-47.74361	BR	 	27	 	35367
3466436	Ceres	-15.30833	-49.59833	BR	 	29	 	18759
3466481	Celso Ramos	-27.63444	-51.33639	BR	 	26	 	15162
3466537	Caxias do Sul	-29.16806	-51.17944	BR	 	23	 	381270
3466547	Caxambu	-21.97722	-44.9325	BR	 	15	 	22701
3466641	Catu	-12.35306	-38.37889	BR	 	05	 	39932
3466692	Catanduva	-21.13778	-48.97278	BR	 	27	 	109612
3466696	Catalão	-18.16583	-47.94639	BR	 	29	 	63544
3466698	Cataguases	-21.38917	-42.69667	BR	 	15	 	62618
3466704	Castro	-24.79111	-50.01194	BR	 	18	 	42091
3466723	Castelo	-20.60361	-41.18472	BR	 	08	 	20198
3466750	Cassilândia	-19.11333	-51.73417	BR	 	11	 	18497
3466763	Casimiro de Abreu	-22.48056	-42.20417	BR	 	21	 	19087
3466779	Cascavel	-24.95583	-53.45528	BR	 	18	 	257172
3466824	Casa Branca	-21.77389	-47.08639	BR	 	27	 	22497
3466902	Carmo do Paranaíba	-19.00083	-46.31611	BR	 	15	 	26537
3466903	Carmo do Cajuru	-20.18417	-44.77111	BR	 	15	 	16332
3466933	Carlos Barbosa	-29.2975	-51.50361	BR	 	23	 	19105
3466978	Carazinho	-28.28389	-52.78639	BR	 	23	 	59417
3466988	Caratinga	-19.78972	-42.13917	BR	 	15	 	60066
3466998	Carapicuíba	-23.5225	-46.83556	BR	 	27	3510609	361112
3467012	Carangola	-20.73306	-42.02944	BR	 	15	 	25321
3467026	Carandaí	-20.95361	-43.80639	BR	 	15	 	16657
3467081	Caraguatatuba	-23.62028	-45.41306	BR	 	27	3510500	90843
3467197	Capivari	-22.995	-47.50778	BR	 	27	 	35518
3467261	Capinzal	-27.34361	-51.61194	BR	 	26	 	23795
3467272	Capim Grosso	-11.38111	-40.01278	BR	 	05	 	17322
3467305	Capelinha	-17.69139	-42.51583	BR	 	15	 	20073
3467319	Capela	-10.50333	-37.05278	BR	 	28	 	16023
3467362	Capão da Canoa	-29.74556	-50.00972	BR	 	23	 	35896
3467371	Capâo Bonito	-24.00583	-48.34944	BR	 	27	 	37206
3467452	Canoinhas	-26.17722	-50.39	BR	 	26	 	38862
3467467	Canoas	-29.91778	-51.18361	BR	 	23	 	328291
3467512	Canguçu	-31.395	-52.67556	BR	 	23	 	20134
3467530	Canela	-29.36556	-50.81556	BR	 	23	 	33528
3467542	Cândido Mota	-22.74639	-50.38694	BR	 	27	 	28144
3467550	Candelária	-29.66917	-52.78889	BR	 	23	 	15199
3467577	Canavieiras	-15.675	-38.94722	BR	 	05	 	26375
3467673	Campo Verde	-20.41667	-54.06667	BR	 	11	 	22806
3467677	Campos Novos	-27.40167	-51.225	BR	 	26	 	22563
3467680	Campos Gerais	-21.235	-45.75861	BR	 	15	 	22260
3467684	Campos do Jordão	-22.73944	-45.59139	BR	 	27	3509700	53319
3467687	Campos Belos	-13.03667	-46.77167	BR	 	29	 	15582
3467693	Campos	-21.75	-41.3	BR	 	21	 	387417
3467717	Campo Mourão	-24.04556	-52.38306	BR	 	18	 	75401
3467736	Campo Largo	-25.45861	-49.52833	BR	 	18	 	94668
3467747	Campo Grande	-20.44278	-54.64639	BR	 	11	 	729151
3467760	Campo Formoso	-10.5075	-40.32139	BR	 	05	 	23920
3467796	Campo Belo	-20.89722	-45.27722	BR	 	15	 	47491
3467865	Campinas	-22.90556	-47.06083	BR	 	27	 	1031554
3467877	Campina Grande do Sul	-25.30556	-49.05528	BR	 	18	 	31112
3467956	Cambuí	-22.61222	-46.0575	BR	 	15	 	21246
3467978	Cambé	-23.27583	-51.27833	BR	 	18	 	91080
3467985	Cambará	-23.04639	-50.07361	BR	 	18	 	21380
3468014	Camaquã	-30.85111	-51.81222	BR	 	23	 	53169
3468023	Camanducaia	-22.75528	-46.14472	BR	 	15	 	17822
3468031	Camaçari	-12.6975	-38.32417	BR	 	05	 	188758
3468100	Caldas Novas	-17.74167	-48.625	BR	 	29	5204508	63675
3468121	Cajuru	-21.27528	-47.30417	BR	 	27	 	19539
3468157	Cajati	-24.73611	-48.12278	BR	 	27	 	27565
3468158	Cajamar	-23.35611	-46.87694	BR	 	27	3509205	56682
3468215	Caieiras	-23.36417	-46.74056	BR	 	27	 	87188
3468317	Caetité	-14.06944	-42.475	BR	 	05	 	27187
3468327	Caeté	-19.88	-43.66972	BR	 	15	 	33231
3468376	Cachoeiro de Itapemirim	-20.84889	-41.11278	BR	 	08	 	187019
3468403	Cachoeirinha	-29.95111	-51.09389	BR	 	23	 	121084
3468425	Cachoeiras de Macacu	-22.4625	-42.65306	BR	 	21	 	46177
3468436	Cachoeira do Sul	-30.03917	-52.89389	BR	 	23	 	74694
3468535	Cachoeira	-12.61833	-38.95583	BR	 	05	 	16145
3468560	Caçapava do Sul	-30.51222	-53.49139	BR	 	23	 	17522
3468562	Caçapava	-23.10083	-45.70694	BR	 	27	 	72340
3468570	Caçador	-26.77528	-51.015	BR	 	26	 	63726
3468592	Cabreúva	-23.3075	-47.13278	BR	 	27	 	38738
3468615	Cabo Frio	-22.87944	-42.01861	BR	 	21	 	108239
3468704	Butiá	-30.11972	-51.96222	BR	 	23	 	19494
3468720	Buritizeiro	-17.35111	-44.96222	BR	 	15	 	25103
3468732	Buritis	-15.61778	-46.42333	BR	 	15	 	16243
3468802	Buri	-23.7975	-48.59278	BR	 	27	 	15958
3468858	Buerarema	-14.95944	-39.29972	BR	 	05	 	16001
3468879	Brusque	-27.09806	-48.9175	BR	 	26	 	88284
3468893	Brumado	-14.20361	-41.66528	BR	 	05	 	41989
3468894	Brumadinho	-20.14333	-44.19972	BR	 	15	 	27563
3468899	Brotas	-22.28417	-48.12667	BR	 	27	 	18689
3468902	Brodósqui	-20.99139	-47.65861	BR	 	27	 	18366
3469058	Brasília	-15.77972	-47.92972	BR	 	07	 	2207718
3469092	Bragança Paulista	-22.95194	-46.54194	BR	 	27	3507605	125096
3469115	Braço do Norte	-28.275	-49.16556	BR	 	26	 	22374
3469136	Botucatu	-22.88583	-48.445	BR	 	27	3507506	113862
3469425	Bom Jesus do Itabapoana	-21.13389	-41.67972	BR	 	21	 	30821
3469437	Bom Jesus da Lapa	-13.255	-43.41806	BR	 	05	 	40691
3469516	Bom Despacho	-19.73639	-45.25222	BR	 	15	 	40303
3469540	Boituva	-23.28333	-47.67222	BR	 	27	3507001	48750
3469601	Bocaiúva	-17.10778	-43.815	BR	 	15	 	32114
3469932	Boa Esperança	-21.09	-45.56583	BR	 	15	 	33840
3469968	Blumenau	-26.91944	-49.06611	BR	 	26	4202404	293949
3469984	Biritiba Mirim	-23.5725	-46.03861	BR	 	27	 	26459
3469989	Birigui	-21.28861	-50.34	BR	 	27	 	102277
3470003	Biguaçu	-27.49417	-48.65556	BR	 	26	 	51992
3470044	Betim	-19.96778	-44.19833	BR	 	15	 	384000
3470073	Bento Gonçalves	-29.17139	-51.51917	BR	 	23	 	90852
3470117	Belo Oriente	-19.22	-42.48361	BR	 	15	 	18470
3470127	Belo Horizonte	-19.92083	-43.93778	BR	 	15	 	2373224
3470142	Belford Roxo	-22.76417	-43.39944	BR	 	21	 	466096
3470177	Bela Vista	-22.10889	-56.52111	BR	 	11	 	18127
3470264	Bebedouro	-20.94944	-48.47917	BR	 	27	 	71862
3470279	Bauru	-22.31472	-49.06056	BR	 	27	3506003	335024
3470324	Batatais	-20.89111	-47.585	BR	 	27	 	51976
3470341	Bastos	-21.92194	-50.73389	BR	 	27	 	17680
3470353	Barueri	-23.51056	-46.87611	BR	 	27	 	251994
3470369	Barroso	-21.18694	-43.97583	BR	 	15	 	16975
3470428	Barrinha	-21.19361	-48.16389	BR	 	27	 	26981
3470451	Barretos	-20.55722	-48.56778	BR	 	27	 	101220
3470470	Barreiro do Jaíba	-15.61667	-43.6	BR	 	15	 	18167
3470583	Barreiras	-12.15278	-44.99	BR	 	05	 	158292
3470597	Barra Velha	-26.63222	-48.68472	BR	 	26	 	17665
3470636	Barra Mansa	-22.54417	-44.17139	BR	 	21	 	164052
3470674	Barra dos Coqueiros	-10.90889	-37.03861	BR	 	28	 	28586
3470691	Barra do Piraí	-22.47	-43.82556	BR	 	21	 	87668
3470709	Barra do Garças	-15.89	-52.25667	BR	 	14	 	52398
3470718	Barra do Bugres	-15.0725	-57.18111	BR	 	14	 	31311
3470730	Barra de São Francisco	-18.755	-40.89083	BR	 	08	 	20743
3470776	Barra Bonita	-22.49472	-48.55806	BR	 	27	 	37246
3470821	Barra	-11.08944	-43.14167	BR	 	05	 	20894
3470825	Bariri	-22.07444	-48.74028	BR	 	27	 	28801
3470858	Barbacena	-21.22583	-43.77361	BR	 	15	 	122211
3470878	Barão de Cocais	-19.94583	-43.48722	BR	 	15	 	22387
3470912	Bandeirantes	-23.11	-50.3675	BR	 	18	 	29494
3471005	Bambuí	-20.00639	-45.97694	BR	 	15	 	18840
3471039	Balneário Camboriú	-26.99056	-48.63472	BR	 	26	 	49100
3471061	Baixo Guandu	-19.51889	-41.01583	BR	 	08	 	19292
3471196	Bagé	-31.33139	-54.10694	BR	 	23	 	98940
3471291	Avaré	-23.09861	-48.92583	BR	 	27	 	81285
3471335	Atibaia	-23.11694	-46.55028	BR	 	27	3504107	110968
3471368	Astorga	-23.2325	-51.66556	BR	 	18	 	20128
3471374	Assis	-22.66167	-50.41222	BR	 	27	 	87471
3471393	Arujá	-23.39611	-46.32083	BR	 	27	3503901	72077
3471395	Artur Nogueira	-22.57306	-47.1725	BR	 	27	 	40403
3471422	Arroio Grande	-32.2375	-53.08694	BR	 	23	 	16117
3471428	Arroio do Meio	-29.40111	-51.945	BR	 	23	 	16331
3471451	Arraial do Cabo	-22.96611	-42.02778	BR	 	21	 	26163
3471487	Armação de Búzios	-22.74694	-41.88167	BR	 	21	 	23463
3471683	Arcos	-20.28194	-45.53944	BR	 	15	 	33355
3471691	Araxá	-19.59333	-46.94056	BR	 	15	 	82595
3471697	Araucária	-25.59306	-49.41028	BR	 	18	 	111302
3471715	Araruama	-22.87278	-42.34306	BR	 	21	 	109637
3471758	Araras	-22.35694	-47.38417	BR	 	27	 	107463
3471772	Araranguá	-28.93472	-49.48583	BR	 	26	 	43444
3471798	Arapongas	-23.41944	-51.42444	BR	 	18	 	97512
3471830	Araguari	-18.64722	-48.18722	BR	 	15	 	96565
3471840	Aragarças	-15.8975	-52.25083	BR	 	29	 	16781
3471846	Araçuaí	-16.84972	-42.07028	BR	 	15	 	22005
3471848	Aracruz	-19.82028	-40.27333	BR	 	08	 	58271
3471849	Araçoiaba da Serra	-23.50528	-47.61417	BR	 	27	 	15395
3471854	Araci	-11.33333	-38.96667	BR	 	05	 	15088
3471859	Araçatuba	-21.20889	-50.43278	BR	 	27	 	170024
3471872	Aracaju	-10.91111	-37.07167	BR	 	28	 	490175
3471896	Aquidauana	-20.47111	-55.78722	BR	 	11	 	35303
3471910	Apucarana	-23.55083	-51.46083	BR	 	18	 	107085
3471927	Apiaí	-24.50944	-48.8425	BR	 	27	 	18259
3471940	Aparecida do Taboado	-20.08667	-51.09361	BR	 	11	 	17332
3471949	Aparecida	-22.84694	-45.22972	BR	 	27	 	34237
3472048	Antonina	-25.42861	-48.71194	BR	 	18	 	16152
3472138	Anicuns	-16.46111	-49.96167	BR	 	29	 	15684
3472177	Angra dos Reis	-23.00667	-44.31806	BR	 	21	3300100	153635
3472248	Andradina	-20.89611	-51.37944	BR	 	27	 	52406
3472254	Andradas	-22.06806	-46.56917	BR	 	15	 	26772
3472284	Anastácio	-20.48361	-55.80694	BR	 	11	 	18817
3472287	Anápolis	-16.32667	-48.95278	BR	 	29	 	319587
3472311	Amparo	-22.70111	-46.76444	BR	 	27	3501905	41497
3472338	Américo Brasiliense	-21.72444	-48.10167	BR	 	27	 	34331
3472343	Americana	-22.73917	-47.33139	BR	 	27	 	196022
3472370	Amargosa	-13.03028	-39.60472	BR	 	05	 	22530
3472417	Álvares Machado	-22.07944	-51.47194	BR	 	27	 	21642
3472518	Almirante Tamandaré	-25.32472	-49.31	BR	 	18	 	89499
3472520	Almenara	-16.18361	-40.69444	BR	 	15	 	29333
3472603	Alfenas	-21.42917	-45.94722	BR	 	15	 	71406
3472609	Além Paraíba	-21.88778	-42.70444	BR	 	15	 	33907
3472638	Alegrete	-29.78306	-55.79194	BR	 	23	 	87236
3472666	Alegre	-20.76361	-41.53306	BR	 	08	 	19757
3472766	Alagoinhas	-12.13556	-38.41917	BR	 	05	 	122688
3472808	Aimorés	-19.49583	-41.06389	BR	 	15	 	19133
3472825	Agudos	-22.46917	-48.9875	BR	 	27	 	30807
3472848	Águas Vermelhas	-15.74722	-41.46	BR	 	15	 	16409
3472869	Águas de Lindóia	-22.47639	-46.63278	BR	 	27	 	18805
3472969	Aguaí	-22.05944	-46.97861	BR	 	27	 	27503
3473157	Adamantina	-21.68528	-51.0725	BR	 	27	 	31078
3473267	Abaeté	-19.16	-45.44583	BR	 	15	 	20370
3473964	Guaíba	-30.11389	-51.325	BR	 	23	 	101024
3474574	Palmas	-10.21278	-48.36028	BR	 	31	 	196272
3661944	Tefé	-3.35417	-64.71139	BR	 	04	 	44942
3661980	Tarauacá	-8.16139	-70.76556	BR	 	01	 	16526
3662075	Tabatinga	-4.2525	-69.93806	BR	 	04	 	28229
3662155	Sena Madureira	-9.06556	-68.65694	BR	 	01	 	20516
3662342	São Gabriel da Cachoeira	-0.13028	-67.08917	BR	 	04	 	15231
3662574	Rio Branco	-9.97472	-67.81	BR	 	01	 	257642
3662762	Porto Velho	-8.76194	-63.90389	BR	 	24	 	306180
3663517	Manaus	-3.10194	-60.025	BR	 	04	 	1598210
3663529	Manacapuru	-3.29972	-60.62056	BR	 	04	 	52459
3664078	Humaitá	-7.50611	-63.02083	BR	 	04	 	31206
3664207	Fonte Boa	-2.51389	-66.09167	BR	 	04	 	16060
3664321	Eirunepé	-6.66028	-69.87361	BR	 	04	 	17175
3664539	Coari	-4.085	-63.14139	BR	 	04	 	50490
3664659	Carauari	-4.88278	-66.89583	BR	 	04	 	18059
3664980	Boa Vista	2.81972	-60.67333	BR	 	25	 	235150
3665199	Ariquemes	-9.91333	-63.04083	BR	 	24	 	58096
3665202	Aripuanã	-9.16667	-60.63333	BR	 	14	 	26983
3924679	Vilhena	-12.74056	-60.14583	BR	 	24	 	63231
3924877	Pôsto Fiscal Rolim de Moura	-13.08333	-62.26667	BR	 	24	 	37949
3924908	Pimenta Bueno	-11.6725	-61.19361	BR	 	24	 	25762
3924948	Ouro Preto do Oeste	-10.74806	-62.21583	BR	 	24	 	26683
3925040	Jaru	-10.43889	-62.46639	BR	 	24	 	28015
3925075	Guajará Mirim	-10.78278	-65.33944	BR	 	24	 	34119
3925212	Cacoal	-11.43861	-61.44722	BR	 	24	 	55560
6317344	Jaboatão dos Guararapes	-8.11278	-35.01472	BR	 	30	2607901	630008
3571824	Nassau	25.08333	-77.35	BS	 	23	 	227940
3571971	Lucaya	26.53333	-78.66667	BS	 	25	 	46525
1252416	Thimphu	27.48333	89.6	BT	BT	20	 	98676
1252484	Phuntsholing	26.85	89.38333	BT	 	06	 	17043
933000	Tonota	-21.48333	27.48333	BW	 	00	 	17759
933018	Thamaga	-24.71667	25.53333	BW	 	00	 	20756
933088	Serowe	-22.38333	26.71667	BW	 	01	 	47419
933099	Selebi-Phikwe	-21.96611	27.91722	BW	 	01	 	53727
933141	Ramotswa	-24.86667	25.81667	BW	 	00	 	21450
933182	Palapye	-22.55	27.13333	BW	 	00	 	30650
933271	Mosopa	-24.8	25.38333	BW	 	00	 	19561
933305	Molepolole	-24.41667	25.53333	BW	 	06	 	63248
933331	Mogoditshane	-24.62694	25.86556	BW	 	06	 	43394
933366	Maun	-19.98333	23.41667	BW	 	11	 	49945
933471	Mahalapye	-23.06667	26.83333	BW	 	00	 	44471
933521	Lobatse	-25.21667	25.66667	BW	 	00	 	30883
933535	Letlhakane	-21.41667	25.58333	BW	 	00	 	18136
933685	Kanye	-24.98333	25.35	BW	 	10	 	44716
933719	Janeng	-25.41667	25.55	BW	 	00	 	16853
933773	Gaborone	-24.64639	25.91194	BW	 	09	 	208411
933778	Francistown	-21.16667	27.51667	BW	 	08	 	89979
618800	Zhodzina	54.09833	28.3325	BY	 	06	 	61007
618806	Zhlobin	52.89222	30.02806	BY	BY	02	 	73089
620127	Vitsyebsk	55.1925	30.19444	BY	BY	07	 	342700
620181	Vilyeyka	54.4975	26.92111	BY	BY	06	 	30000
620391	Vawkavysk	53.15194	24.45556	BY	 	03	 	47300
621074	Svyetlahorsk	52.62917	29.73389	BY	 	02	 	71250
621266	Stowbtsy	53.47861	26.7475	BY	BY	06	 	15500
621713	Smarhon'	54.48361	26.4	BY	BY	03	 	36900
621741	Slutsk	53.02722	27.56194	BY	 	06	 	62228
621754	Slonim	53.08667	25.32194	BY	 	03	 	51434
622113	Shchuchyn	53.60972	24.73778	BY	BY	03	 	15700
622428	Salihorsk	52.8	27.53333	BY	 	06	 	101614
622739	Rahachow	53.085	30.05	BY	BY	02	 	34700
622794	Rechytsa	52.36389	30.39472	BY	BY	02	 	65400
622997	Pruzhany	52.55667	24.46444	BY	 	01	 	19135
623317	Polatsk	55.48556	28.80417	BY	 	07	 	82258
623549	Pinsk	52.12139	26.07278	BY	 	01	 	130777
623760	Pastavy	55.11676	26.83263	BY	 	07	 	20218
624034	Asipovichy	53.29333	28.64222	BY	 	04	 	34591
624079	Orsha	54.51528	30.40528	BY	 	07	 	125347
624784	Navapolatsk	55.53333	28.65	BY	 	00	 	100885
624785	Navahrudak	53.6	25.83333	BY	 	03	 	30748
625144	Minsk	53.9	27.56667	BY	 	05	 	1742124
625324	Mazyr	52.05	29.26667	BY	 	02	 	112137
625367	Masty	53.40778	24.53278	BY	 	03	 	16102
625409	Mar''ina Horka	53.51667	28.15	BY	BY	06	 	20100
625625	Maladzyechna	54.31667	26.84972	BY	BY	06	 	101300
625665	Mahilyow	53.91389	30.33639	BY	BY	04	 	369200
625818	Luninyets	52.25028	26.79944	BY	BY	01	 	25000
626081	Lida	53.88333	25.29972	BY	 	03	 	98036
626450	Krychaw	53.69889	31.71417	BY	 	04	 	27681
627145	Kobryn	52.21611	24.36639	BY	 	01	 	50691
627751	Kalinkavichy	52.13333	29.32889	BY	 	02	 	37190
627800	Ivatsevichy	52.70917	25.33889	BY	BY	01	 	24200
627904	Hrodna	53.68139	23.81472	BY	 	03	 	317365
627905	Horki	54.28333	30.99111	BY	 	04	 	33897
627907	Homyel'	52.44167	30.98333	BY	 	02	 	480951
627908	Hlybokaye	55.13333	27.68333	BY	BY	07	 	22000
628634	Dzyarzhynsk	53.685	27.14194	BY	 	06	 	24609
629018	Dobrush	52.40944	31.32278	BY	 	02	 	19083
629447	Bykhaw	53.51833	30.24611	BY	BY	04	 	17500
629454	Byaroza	52.53361	24.98389	BY	 	01	 	29645
629634	Brest	52.1	23.7	BY	 	01	 	300715
630376	Barysaw	54.22556	28.49139	BY	BY	06	 	100000
630429	Baranavichy	53.13333	26.03333	BY	 	01	 	168772
630468	Babruysk	53.15	29.23333	BY	 	04	 	220517
3581194	San Ignacio	17.15611	-89.07139	BZ	 	02	 	16812
3581514	Orange Walk	18.06667	-88.55	BZ	 	04	 	15298
3582672	Belmopan	17.25	-88.76667	BZ	 	02	 	13381
3582677	Belize City	17.49952	-88.19756	BZ	 	01	 	61461
5881791	Abbotsford	49.05798	-122.25257	CA	 	02	 	151683
5882799	Airdrie	51.30011	-114.03528	CA	 	01	 	24673
5884083	Alma	48.55009	-71.6491	CA	 	10	02	29526
5894171	Barrie	44.40011	-79.66634	CA	 	08	 	182041
5907180	Bradford West Gwillimbury	44.11681	-79.61633	CA	 	08	 	18811
5907896	Brandon	49.84692	-99.95306	CA	 	03	 	26234
5907990	Brantford	43.1334	-80.26636	CA	 	08	 	87759
5909294	Brockville	44.58341	-75.68264	CA	 	08	 	23886
5909629	Brossard	45.45008	-73.46583	CA	 	10	16	69575
5913490	Calgary	51.05011	-114.08529	CA	 	01	 	1019942
5914132	Campbell River	50.01634	-125.24459	CA	 	02	 	33430
5914653	Camrose	53.01684	-112.83525	CA	 	01	 	15686
5920288	Charlottetown	46.23525	-63.12671	CA	 	09	 	42402
5920457	Chatham	42.41224	-82.18494	CA	 	08	 	108589
5921357	Chilliwack	49.17468	-121.94427	CA	 	02	 	51942
5924579	Cobourg	43.95977	-78.16515	CA	 	08	 	18099
5924618	Cochrane	51.18341	-114.46871	CA	 	01	 	16365
5925975	Collingwood	44.4834	-80.21638	CA	 	08	 	15809
5926511	Conception Bay South	47.49989	-52.99806	CA	 	05	 	17087
5927969	Corner Brook	48.96671	-57.9484	CA	 	05	 	18693
5928065	Cornwall	45.01809	-74.72815	CA	 	08	 	48821
5930890	Courtenay	49.68294	-124.98613	CA	 	02	 	32793
5931800	Cranbrook	49.49991	-115.76879	CA	 	02	 	18610
5937615	Delta	49.14399	-122.9068	CA	 	02	 	101668
5942845	Drummondville	45.88336	-72.48241	CA	 	10	04	59489
5943865	Duncan	48.78293	-123.70266	CA	 	02	 	22199
5946768	Edmonton	53.55014	-113.46871	CA	 	01	 	712391
5955815	Fort Erie	42.90012	-78.93286	CA	 	08	 	15953
5955960	Fort St. John	56.24988	-120.85292	CA	 	02	 	17402
5957776	Fredericton	45.94541	-66.66558	CA	 	04	 	52337
5961564	Glace Bay	46.19695	-59.95698	CA	 	07	 	19968
5964215	Granby	45.40008	-72.73243	CA	 	10	16	53979
5964347	Grande Prairie	55.16667	-118.80271	CA	 	01	 	41462
5964700	Greater Sudbury	46.49	-80.99001	CA	 	08	 	157857
5967629	Guelph	43.5501	-80.24967	CA	 	08	 	115760
5969785	Hamilton	43.23341	-79.94964	CA	 	08	 	504559
5978765	Huntsville	45.33341	-79.21632	CA	 	08	 	19579
5987650	Joliette	46.01677	-73.44915	CA	 	10	14	34772
5989045	Kamloops	50.66648	-120.3192	CA	 	02	 	68714
5990579	Kelowna	49.88307	-119.48568	CA	 	02	 	125109
5992500	Kingston	44.22976	-76.48098	CA	 	08	 	114195
5992996	Kitchener	43.4501	-80.48299	CA	 	08	 	409112
